loyalty_number,country,province,city,postal_code,postal_code_valid,gender,education,salary,salary_reported,marital_status,loyalty_card,clv,enrollment_type,enrollment_date,cancellation_date,is_active,enrollment_cohort,months_to_cancellation,has_multiple_activity
456958,Canada,Quebec,Montreal,H4G 3T4,TRUE,Male,Bachelor,51591.0,TRUE,Married,Nova,22721.24,Standard,2012-10-01,,TRUE,2012-10,,FALSE
508022,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,82230.0,TRUE,Divorced,Nova,22800.54,Standard,2012-08-01,,TRUE,2012-08,,FALSE
787660,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,82230.0,TRUE,Divorced,Nova,22800.54,Standard,2014-11-01,,TRUE,2014-11,,FALSE
329839,Canada,Ontario,Toronto,P2T 6G3,TRUE,Female,Master,71118.0,TRUE,Married,Nova,22806.47,Standard,2016-06-01,,TRUE,2016-06,,FALSE
917685,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Master,71118.0,TRUE,Married,Nova,22806.47,Standard,2018-12-01,,TRUE,2018-12,,FALSE
352053,Canada,Quebec,Montreal,H4G 3T4,TRUE,Male,Bachelor,97314.0,TRUE,Married,Nova,22837.14,Standard,2014-11-01,,TRUE,2014-11,,FALSE
630338,Canada,Ontario,Toronto,M1R 4K3,TRUE,Male,High School or Below,61972.0,TRUE,Married,Nova,22855.61,Standard,2015-10-01,,TRUE,2015-10,,FALSE
784490,Canada,Alberta,Calgary,T3E 2V9,TRUE,Male,High School or Below,61972.0,TRUE,Married,Nova,22855.61,Standard,2016-07-01,,TRUE,2016-07,,FALSE
175954,Canada,Quebec,Montreal,H2T 2J6,TRUE,Male,Bachelor,70684.0,TRUE,Married,Nova,22940.38,Standard,2015-12-01,,TRUE,2015-12,,FALSE
988043,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,Bachelor,103223.0,TRUE,Married,Nova,23020.89,Standard,2012-10-01,,TRUE,2012-10,,FALSE
536371,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Female,Bachelor,82573.0,TRUE,Single,Nova,23086.36,Standard,2018-06-01,,TRUE,2018-06,,FALSE
966350,Canada,Ontario,Toronto,P5S 6R4,TRUE,Female,College,,FALSE,Single,Nova,23142.15,Standard,2014-02-01,2017-06-01,FALSE,2014-02,40,FALSE
702522,Canada,Ontario,Toronto,P1L 8X8,TRUE,Male,Bachelor,97704.0,TRUE,Divorced,Nova,23207.25,Standard,2015-07-01,,TRUE,2015-07,,FALSE
529085,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Female,Bachelor,64864.0,TRUE,Married,Nova,23207.27,Standard,2012-10-01,,TRUE,2012-10,,FALSE
604332,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,Bachelor,75982.0,TRUE,Married,Nova,23208.39,Standard,2016-08-01,,TRUE,2016-08,,FALSE
442695,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,70867.0,TRUE,Single,Nova,23228.24,Standard,2018-09-01,,TRUE,2018-09,,FALSE
971107,Canada,British Columbia,Vancouver,V1E 4R6,TRUE,Male,Bachelor,70867.0,TRUE,Single,Nova,23228.24,Standard,2013-10-01,,TRUE,2013-10,,FALSE
838270,Canada,Alberta,Calgary,T3E 2V9,TRUE,Male,Bachelor,83060.0,TRUE,Married,Nova,23444.9,Standard,2015-04-01,,TRUE,2015-04,,FALSE
552568,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Female,Bachelor,58642.0,TRUE,Single,Nova,23515.85,Standard,2018-12-01,,TRUE,2018-12,,FALSE
919329,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Female,Bachelor,56601.0,TRUE,Married,Nova,23536.75,Standard,2015-06-01,,TRUE,2015-06,,FALSE
930325,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Female,Bachelor,54706.0,TRUE,Married,Nova,23554.39,Standard,2013-08-01,,TRUE,2013-08,,FALSE
375909,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Male,Bachelor,87782.0,TRUE,Married,Nova,23594.68,Standard,2015-05-01,,TRUE,2015-05,,FALSE
477739,Canada,Ontario,Kingston,M9K 2P4,TRUE,Male,Bachelor,87782.0,TRUE,Married,Nova,23594.68,Standard,2015-10-01,,TRUE,2015-10,,FALSE
643507,Canada,Ontario,Toronto,M2M 7K8,TRUE,Male,Bachelor,87782.0,TRUE,Married,Nova,23594.68,Standard,2017-07-01,,TRUE,2017-07,,FALSE
464962,Canada,Ontario,Toronto,M1R 4K3,TRUE,Male,College,,FALSE,Single,Nova,23706.11,Standard,2012-12-01,,TRUE,2012-12,,FALSE
829886,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,52414.0,TRUE,Married,Nova,23740.12,Standard,2012-08-01,,TRUE,2012-08,,FALSE
183948,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Bachelor,56078.0,TRUE,Married,Nova,23777.81,Standard,2014-09-01,,TRUE,2014-09,,FALSE
818886,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Female,Bachelor,61057.0,TRUE,Married,Nova,23893.3,Standard,2013-02-01,2016-10-01,FALSE,2013-02,44,FALSE
231462,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Male,College,,FALSE,Single,Nova,23895.68,Standard,2014-07-01,,TRUE,2014-07,,FALSE
605500,Canada,Ontario,Ottawa,K1F 2R2,FALSE,Female,College,,FALSE,Married,Nova,23903.68,Standard,2016-01-01,,TRUE,2016-01,,FALSE
602685,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Male,Bachelor,60690.0,TRUE,Married,Nova,23950.37,Standard,2015-10-01,,TRUE,2015-10,,FALSE
183388,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,College,,FALSE,Single,Nova,24096.24,Standard,2017-10-01,2018-09-01,FALSE,2017-10,11,FALSE
628840,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Male,College,,FALSE,Single,Nova,24096.24,Standard,2018-06-01,,TRUE,2018-06,,FALSE
170982,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Male,High School or Below,47587.0,TRUE,Divorced,Nova,24127.5,Standard,2018-12-01,,TRUE,2018-12,,FALSE
314589,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,Bachelor,71195.0,TRUE,Divorced,Nova,24138.06,Standard,2014-06-01,,TRUE,2014-06,,FALSE
892258,Canada,Ontario,Toronto,M2M 6J7,TRUE,Male,College,,FALSE,Single,Nova,24143.88,Standard,2015-11-01,,TRUE,2015-11,,FALSE
158969,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,56046.0,TRUE,Married,Nova,24186.88,Standard,2013-04-01,,TRUE,2013-04,,FALSE
101544,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,56531.0,TRUE,Married,Nova,24249.34,Standard,2014-04-01,,TRUE,2014-04,,FALSE
638495,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Female,Bachelor,56531.0,TRUE,Married,Nova,24249.34,Standard,2013-01-01,,TRUE,2013-01,,FALSE
206284,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,College,,FALSE,Single,Nova,6784.89,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
890936,Canada,Ontario,Toronto,M1R 4K3,TRUE,Female,Bachelor,80586.0,TRUE,Married,Nova,24261.02,Standard,2015-05-01,,TRUE,2015-05,,FALSE
666337,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Female,Master,105199.0,TRUE,Single,Nova,24278.1,Standard,2013-04-01,,TRUE,2013-04,,FALSE
832566,Canada,Prince Edward Island,Charlottetown,C1A 6E8,TRUE,Female,Bachelor,85831.0,TRUE,Married,Nova,24338.51,Standard,2014-10-01,,TRUE,2014-10,,FALSE
101895,Canada,Ontario,Ottawa,K1F 2R2,FALSE,Female,Bachelor,81883.0,TRUE,Single,Nova,24543.2,Standard,2013-02-01,,TRUE,2013-02,,FALSE
120635,Canada,Quebec,Montreal,H2T 2J6,TRUE,Female,Bachelor,85848.0,TRUE,Married,Nova,24636.97,Standard,2015-12-01,2016-08-01,FALSE,2015-12,8,FALSE
968064,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,High School or Below,64607.0,TRUE,Married,Nova,24660.49,Standard,2017-12-01,,TRUE,2017-12,,FALSE
741138,Canada,Ontario,Toronto,M2M 7K8,TRUE,Male,Bachelor,49624.0,TRUE,Single,Nova,24709.6,Standard,2017-06-01,,TRUE,2017-06,,FALSE
851421,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,College,,FALSE,Married,Nova,24868.24,Standard,2015-04-01,,TRUE,2015-04,,FALSE
396998,Canada,Quebec,Montreal,H2T 2J6,TRUE,Female,Bachelor,80806.0,TRUE,Married,Nova,24967.76,Standard,2017-03-01,,TRUE,2017-03,,FALSE
925573,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Male,Bachelor,80806.0,TRUE,Married,Nova,24967.76,Standard,2017-03-01,,TRUE,2017-03,,FALSE
977178,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,Bachelor,51146.0,TRUE,Married,Nova,25030.38,Standard,2016-02-01,,TRUE,2016-02,,FALSE
776547,Canada,British Columbia,Victoria,V10 6T5,FALSE,Female,High School or Below,69587.0,TRUE,Married,Nova,25107.1,Standard,2015-01-01,,TRUE,2015-01,,FALSE
210725,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,Bachelor,64174.0,TRUE,Divorced,Nova,25253.1,Standard,2013-12-01,,TRUE,2013-12,,FALSE
434679,Canada,Ontario,Toronto,P1L 8X8,TRUE,Male,Bachelor,47597.0,TRUE,Married,Nova,25360.1,Standard,2012-06-01,,TRUE,2012-06,,FALSE
531290,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,47597.0,TRUE,Married,Nova,25360.1,Standard,2017-11-01,,TRUE,2017-11,,FALSE
987347,Canada,British Columbia,Victoria,V10 6T5,FALSE,Female,Bachelor,58835.0,TRUE,Single,Nova,25401.52,Standard,2012-12-01,,TRUE,2012-12,,FALSE
116238,Canada,Saskatchewan,Regina,S1J 3C5,TRUE,Male,Master,81765.0,TRUE,Single,Nova,25464.82,Standard,2018-07-01,,TRUE,2018-07,,FALSE
617489,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Master,81765.0,TRUE,Single,Nova,25464.82,Standard,2018-05-01,,TRUE,2018-05,,TRUE
713067,Canada,Nova Scotia,Halifax,B3J 9S2,TRUE,Male,Master,81765.0,TRUE,Single,Nova,25464.82,Standard,2016-05-01,2017-01-01,FALSE,2016-05,8,FALSE
777300,Canada,Quebec,Montreal,H2T 2J6,TRUE,Male,Master,81765.0,TRUE,Single,Nova,25464.82,Standard,2014-08-01,,TRUE,2014-08,,FALSE
518677,Canada,Ontario,Toronto,M1R 4K3,TRUE,Male,College,,FALSE,Married,Nova,25585.73,Standard,2015-04-01,,TRUE,2015-04,,FALSE
983416,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,High School or Below,38171.0,TRUE,Single,Nova,6796.84,Promotion,2018-04-01,,TRUE,2018-04,,FALSE
336665,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,Bachelor,80605.0,TRUE,Married,Nova,25674.15,Standard,2017-11-01,,TRUE,2017-11,,FALSE
949290,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,Bachelor,80605.0,TRUE,Married,Nova,25674.15,Standard,2016-05-01,,TRUE,2016-05,,FALSE
840267,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,Bachelor,48525.0,TRUE,Married,Nova,25805.27,Standard,2018-06-01,,TRUE,2018-06,,FALSE
128459,Canada,Nova Scotia,Halifax,B3J 9S2,TRUE,Female,Bachelor,84015.0,TRUE,Married,Nova,25807.06,Standard,2015-09-01,,TRUE,2015-09,,FALSE
150233,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Female,Bachelor,84015.0,TRUE,Married,Nova,25807.06,Standard,2017-03-01,2017-11-01,FALSE,2017-03,8,FALSE
203772,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Female,Bachelor,84015.0,TRUE,Married,Nova,25807.06,Standard,2014-06-01,,TRUE,2014-06,,FALSE
225327,Canada,Ontario,Toronto,P2T 6G3,TRUE,Male,Bachelor,84015.0,TRUE,Married,Nova,25807.06,Standard,2015-08-01,,TRUE,2015-08,,FALSE
572547,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Female,Bachelor,84015.0,TRUE,Married,Nova,25807.06,Standard,2017-06-01,,TRUE,2017-06,,FALSE
487070,Canada,New Brunswick,Moncton,E1A 2A7,TRUE,Male,Bachelor,70766.0,TRUE,Married,Nova,25900.2,Standard,2012-11-01,,TRUE,2012-11,,FALSE
645712,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,Bachelor,64046.0,TRUE,Single,Nova,26016.53,Standard,2012-08-01,,TRUE,2012-08,,FALSE
308704,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Doctor,154475.0,TRUE,Married,Nova,26197.41,Standard,2016-07-01,,TRUE,2016-07,,FALSE
404742,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Female,Doctor,154475.0,TRUE,Married,Nova,26197.41,Standard,2016-11-01,,TRUE,2016-11,,FALSE
464959,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Female,Doctor,154475.0,TRUE,Married,Nova,26197.41,Standard,2017-03-01,,TRUE,2017-03,,FALSE
555576,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Female,Doctor,154475.0,TRUE,Married,Nova,26197.41,Standard,2014-11-01,,TRUE,2014-11,,FALSE
631714,Canada,British Columbia,Victoria,V10 6T5,FALSE,Female,Doctor,154475.0,TRUE,Married,Nova,26197.41,Standard,2012-07-01,,TRUE,2012-07,,FALSE
704709,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Female,Doctor,154475.0,TRUE,Married,Nova,26197.41,Standard,2012-05-01,,TRUE,2012-05,,FALSE
732213,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,Doctor,154475.0,TRUE,Married,Nova,26197.41,Standard,2017-01-01,,TRUE,2017-01,,FALSE
112856,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,46795.0,TRUE,Married,Nova,26199.53,Standard,2014-06-01,,TRUE,2014-06,,FALSE
819924,Canada,Manitoba,Winnipeg,R6Y 4T5,TRUE,Male,Bachelor,72669.0,TRUE,Divorced,Nova,26243.86,Standard,2017-06-01,,TRUE,2017-06,,FALSE
340874,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Female,Bachelor,57737.0,TRUE,Married,Nova,26305.42,Standard,2018-01-01,,TRUE,2018-01,,FALSE
697323,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,57737.0,TRUE,Married,Nova,26305.42,Standard,2013-10-01,2014-03-01,FALSE,2013-10,5,FALSE
728568,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,76521.0,TRUE,Divorced,Nova,26338.59,Standard,2012-08-01,,TRUE,2012-08,,FALSE
309861,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,49930.0,TRUE,Married,Nova,26413.55,Standard,2013-08-01,,TRUE,2013-08,,FALSE
113904,Canada,Ontario,Kingston,M9K 2P4,TRUE,Female,Bachelor,63343.0,TRUE,Married,Nova,26453.94,Standard,2015-06-01,,TRUE,2015-06,,FALSE
776464,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,College,,FALSE,Single,Nova,26462.76,Standard,2013-02-01,,TRUE,2013-02,,FALSE
911723,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,Bachelor,52961.0,TRUE,Single,Nova,26511.6,Standard,2018-06-01,,TRUE,2018-06,,FALSE
249813,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,College,,FALSE,Married,Nova,26570.34,Standard,2015-01-01,,TRUE,2015-01,,FALSE
913895,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Male,College,,FALSE,Married,Nova,26570.34,Standard,2015-07-01,,TRUE,2015-07,,FALSE
226194,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,95571.0,TRUE,Married,Nova,26576.32,Standard,2015-01-01,,TRUE,2015-01,,FALSE
264823,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,95571.0,TRUE,Married,Nova,26576.32,Standard,2013-02-01,,TRUE,2013-02,,FALSE
398586,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Bachelor,51177.0,TRUE,Married,Nova,26770.45,Standard,2013-07-01,,TRUE,2013-07,,FALSE
939238,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,91700.0,TRUE,Divorced,Nova,26864.2,Standard,2017-11-01,,TRUE,2017-11,,FALSE
686059,Canada,Quebec,Montreal,H3T 8L4,TRUE,Female,Bachelor,93052.0,TRUE,Married,Nova,27064.46,Standard,2014-06-01,,TRUE,2014-06,,FALSE
266234,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Female,Bachelor,87908.0,TRUE,Divorced,Nova,27279.34,Standard,2014-06-01,,TRUE,2014-06,,FALSE
400844,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,College,,FALSE,Single,Nova,27287.5,Standard,2014-02-01,2015-03-01,FALSE,2014-02,13,FALSE
642099,Canada,Ontario,Toronto,P1L 8X8,TRUE,Male,Bachelor,65181.0,TRUE,Married,Nova,27382.82,Standard,2018-05-01,,TRUE,2018-05,,FALSE
680168,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Female,College,,FALSE,Married,Nova,27386.15,Standard,2018-07-01,,TRUE,2018-07,,FALSE
152685,Canada,Ontario,Ottawa,K1G 4Z0,TRUE,Female,College,,FALSE,Married,Nova,27420.81,Standard,2015-09-01,2016-05-01,FALSE,2015-09,8,FALSE
346766,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Male,Bachelor,68856.0,TRUE,Married,Nova,27542.37,Standard,2018-07-01,,TRUE,2018-07,,FALSE
480275,Canada,Alberta,Edmonton,T9G 1W3,TRUE,Male,College,,FALSE,Divorced,Nova,27580.55,Standard,2016-10-01,,TRUE,2016-10,,FALSE
218127,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,Bachelor,78300.0,TRUE,Married,Nova,27643.24,Standard,2017-07-01,2018-03-01,FALSE,2017-07,8,FALSE
435249,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Female,Bachelor,96462.0,TRUE,Married,Nova,27776.29,Standard,2017-05-01,,TRUE,2017-05,,FALSE
480858,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,Bachelor,56644.0,TRUE,Divorced,Nova,27789.69,Standard,2012-05-01,,TRUE,2012-05,,FALSE
870120,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Male,Bachelor,56644.0,TRUE,Divorced,Nova,27789.69,Standard,2015-05-01,,TRUE,2015-05,,FALSE
925978,Canada,Nova Scotia,Halifax,B3J 9S2,TRUE,Male,Bachelor,96378.0,TRUE,Married,Nova,27929.96,Standard,2014-05-01,,TRUE,2014-05,,FALSE
726873,Canada,New Brunswick,Moncton,E1A 2A7,TRUE,Male,High School or Below,61902.0,TRUE,Single,Nova,28328.47,Standard,2015-04-01,,TRUE,2015-04,,FALSE
539760,Canada,Ontario,Toronto,M2P 4F6,FALSE,Female,Bachelor,60278.0,TRUE,Married,Nova,28393.33,Standard,2016-05-01,,TRUE,2016-05,,FALSE
804911,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,63228.0,TRUE,Divorced,Nova,28421.57,Standard,2012-12-01,,TRUE,2012-12,,FALSE
756280,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Male,College,,FALSE,Single,Nova,28435.64,Standard,2014-06-01,2015-02-01,FALSE,2014-06,8,FALSE
871219,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Male,Bachelor,52108.0,TRUE,Married,Nova,28511.03,Standard,2015-04-01,,TRUE,2015-04,,FALSE
545582,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Female,Bachelor,67332.0,TRUE,Single,Nova,28685.83,Standard,2013-01-01,,TRUE,2013-01,,FALSE
467139,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,66833.0,TRUE,Divorced,Nova,28699.89,Standard,2015-01-01,2015-09-01,FALSE,2015-01,8,FALSE
868568,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,Bachelor,66833.0,TRUE,Divorced,Nova,28699.89,Standard,2014-12-01,,TRUE,2014-12,,FALSE
803976,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,Doctor,187089.0,TRUE,Divorced,Nova,29049.71,Standard,2015-08-01,,TRUE,2015-08,,FALSE
577998,Canada,Ontario,Toronto,M2M 6J7,TRUE,Female,Bachelor,56951.0,TRUE,Married,Nova,29091.24,Standard,2014-10-01,2015-11-01,FALSE,2014-10,13,FALSE
622019,Canada,Saskatchewan,Regina,S1J 3C5,TRUE,Male,College,,FALSE,Single,Nova,29297.33,Standard,2015-09-01,,TRUE,2015-09,,FALSE
902083,Canada,Alberta,Calgary,T3E 2V9,TRUE,Female,Bachelor,55327.0,TRUE,Single,Nova,29328.04,Standard,2013-03-01,,TRUE,2013-03,,FALSE
389706,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,College,,FALSE,Single,Nova,29577.28,Standard,2014-06-01,,TRUE,2014-06,,FALSE
404339,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Female,College,,FALSE,Single,Nova,29589.94,Standard,2017-07-01,,TRUE,2017-07,,FALSE
480435,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,82329.0,TRUE,Married,Nova,30118.66,Standard,2017-04-01,2017-12-01,FALSE,2017-04,8,FALSE
592251,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Female,Bachelor,85587.0,TRUE,Married,Nova,30154.68,Standard,2013-05-01,,TRUE,2013-05,,FALSE
690916,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Female,Doctor,269631.0,TRUE,Divorced,Nova,30286.69,Standard,2014-06-01,,TRUE,2014-06,,FALSE
397480,Canada,Ontario,Ottawa,K1G 4Z0,TRUE,Female,Bachelor,81020.0,TRUE,Single,Nova,30313.31,Standard,2013-07-01,,TRUE,2013-07,,FALSE
827275,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Male,Bachelor,78974.0,TRUE,Divorced,Nova,30442.54,Standard,2015-06-01,,TRUE,2015-06,,FALSE
514403,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Female,College,,FALSE,Single,Nova,30647.63,Standard,2014-12-01,,TRUE,2014-12,,FALSE
191814,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Male,College,,FALSE,Single,Nova,30745.96,Standard,2017-06-01,,TRUE,2017-06,,FALSE
781293,Canada,Ontario,Toronto,M2Z 4K1,TRUE,Male,Bachelor,62112.0,TRUE,Single,Nova,30763.26,Standard,2017-01-01,2017-09-01,FALSE,2017-01,8,FALSE
554983,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Doctor,243236.0,TRUE,Married,Nova,30850.59,Standard,2017-04-01,,TRUE,2017-04,,FALSE
857219,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Bachelor,74099.0,TRUE,Divorced,Nova,30909.22,Standard,2016-06-01,2017-02-01,FALSE,2016-06,8,FALSE
840659,Canada,Alberta,Banff,T4V 1D4,FALSE,Male,Bachelor,63211.0,TRUE,Divorced,Nova,31221.75,Standard,2018-07-01,,TRUE,2018-07,,FALSE
156868,Canada,Ontario,Ottawa,K1F 2R2,FALSE,Male,Bachelor,83249.0,TRUE,Divorced,Nova,31234.89,Standard,2015-04-01,,TRUE,2015-04,,FALSE
729805,Canada,British Columbia,Vancouver,V1E 4R6,TRUE,Female,Bachelor,97074.0,TRUE,Married,Nova,31642.1,Standard,2017-02-01,2018-07-01,FALSE,2017-02,17,FALSE
808524,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,97074.0,TRUE,Married,Nova,31642.1,Standard,2013-05-01,,TRUE,2013-05,,FALSE
415332,Canada,Quebec,Montreal,H2T 9K8,TRUE,Female,Bachelor,74745.0,TRUE,Married,Nova,31920.77,Standard,2016-05-01,,TRUE,2016-05,,FALSE
689275,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,73262.0,TRUE,Married,Nova,31934.62,Standard,2015-05-01,,TRUE,2015-05,,FALSE
169247,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Female,Bachelor,54908.0,TRUE,Married,Nova,32021.4,Standard,2018-12-01,,TRUE,2018-12,,FALSE
286611,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,32020.0,TRUE,Married,Nova,6803.6,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
320004,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Female,Bachelor,54959.0,TRUE,Married,Nova,32098.32,Standard,2013-03-01,,TRUE,2013-03,,FALSE
955652,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Female,Bachelor,97432.0,TRUE,Married,Nova,32104.7,Standard,2018-12-01,,TRUE,2018-12,,FALSE
717632,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Male,High School or Below,58214.0,TRUE,Married,Nova,32144.65,Standard,2016-08-01,,TRUE,2016-08,,FALSE
108896,Canada,Ontario,Toronto,M2M 7K8,TRUE,Male,Bachelor,98771.0,TRUE,Married,Nova,32196.6,Standard,2017-06-01,2018-02-01,FALSE,2017-06,8,FALSE
372647,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Bachelor,65078.0,TRUE,Married,Nova,32227.08,Standard,2015-06-01,,TRUE,2015-06,,FALSE
674933,Canada,Ontario,Ottawa,K1G 4Z0,TRUE,Female,Bachelor,60459.0,TRUE,Married,Nova,6878.01,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
501885,Canada,Ontario,Sudbury,M5V 1G5,TRUE,Female,Bachelor,72500.0,TRUE,Divorced,Nova,32317.03,Standard,2018-06-01,,TRUE,2018-06,,FALSE
259734,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,Bachelor,76145.0,TRUE,Single,Nova,32450.39,Standard,2017-07-01,2018-03-01,FALSE,2017-07,8,FALSE
561307,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Bachelor,59475.0,TRUE,Single,Nova,32467.66,Standard,2018-09-01,,TRUE,2018-09,,FALSE
533539,Canada,Alberta,Calgary,T3E 2V9,TRUE,Male,College,,FALSE,Single,Nova,32654.84,Standard,2016-06-01,,TRUE,2016-06,,FALSE
667800,Canada,Ontario,Toronto,M2M 6J7,TRUE,Female,College,,FALSE,Single,Nova,32654.84,Standard,2013-05-01,2014-02-01,FALSE,2013-05,9,FALSE
325490,Canada,Nova Scotia,Halifax,B3J 9S2,TRUE,Female,Bachelor,61099.0,TRUE,Married,Nova,32725.3,Standard,2017-05-01,,TRUE,2017-05,,FALSE
558969,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Bachelor,98337.0,TRUE,Divorced,Nova,32864.4,Standard,2015-10-01,,TRUE,2015-10,,FALSE
863070,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Male,Bachelor,89340.0,TRUE,Divorced,Nova,32871.75,Standard,2013-02-01,,TRUE,2013-02,,FALSE
617296,Canada,Saskatchewan,Regina,S1J 3C5,TRUE,Male,Bachelor,75175.0,TRUE,Married,Nova,33279.77,Standard,2013-11-01,,TRUE,2013-11,,FALSE
